Year,Term,Subject,Number,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Primary Instructor,CRN,Section,Start Time,End Time,Days of Week,Room,Building
2017,Fall,ACE,199,28,5,1,0,0,1,0,1,0,0,0,0,0,0,"Irani, Kaizad R",58547,SPS,05:00 PM,05:50 PM,TR,426,Mumford Hall
2017,Fall,ACE,210,23,41,17,16,23,10,7,7,4,1,1,1,5,1,"Christensen, Peter",61568,AD1,10:00 AM,10:50 AM,F,313,Mumford Hall
2017,Fall,ACE,222,14,44,17,21,19,14,11,4,2,0,4,1,4,0,"Stoddard, Paul B",29698,S,02:00 PM,03:20 PM,TR,149,National Soybean Res Ctr
2017,Fall,ACE,240,12,48,38,24,24,2,4,6,2,2,0,1,3,0,"Stoddard, Paul B",29698,S,02:00 PM,03:20 PM,TR,149,National Soybean Res Ctr
2017,Fall,ACE,240,10,20,0,5,8,2,0,4,0,0,0,0,0,0,"Lemoine, Craig",69393,ONL,03:30 PM,04:50 PM,T,,
2017,Fall,ACE,251,12,37,33,20,16,8,3,4,3,1,1,0,0,0,"Michelson, Hope C",29700,AD1,03:00 PM,03:50 PM,R,313,Mumford Hall
2017,Fall,ACE,261,4,10,17,10,9,5,5,5,0,1,2,0,1,1,"Gundersen, Lisa C",31419,AL1,03:30 PM,04:50 PM,TR,319,Gregory Hall
2017,Fall,ACE,306,1,7,10,0,10,4,3,1,1,0,3,0,0,0,"Endres, A B",52038,P,ARRANGED,,,,
2017,Fall,ACE,341,19,2,5,1,2,0,0,0,0,0,0,0,0,0,"Stoddard, Paul B",65063,AMM,01:30 PM,02:20 PM,MW,426,Mumford Hall
2017,Fall,ACE,341,1,13,6,0,1,0,0,0,0,0,0,0,0,0,"Finnegan, Ann B",44207,FAA,03:00 PM,03:50 PM,MW,426,Mumford Hall
2017,Fall,ACE,345,0,67,8,6,12,7,5,4,0,1,1,0,0,0,"Paulson, Nicholas D",53592,X,12:00 PM,12:50 PM,MWF,120,Architecture Building
2017,Fall,ACE,346,2,13,9,6,10,4,1,3,2,0,0,0,0,0,"Breen, John",60156,A,08:00 AM,09:20 AM,MW,166,Bevier Hall
2017,Fall,ACE,406,6,2,2,4,12,2,2,2,2,2,0,0,1,0,"Endres, A B",48924,GR,ARRANGED,,,,
2017,Fall,ACE,411,17,10,4,5,6,4,6,2,0,0,0,0,0,0,"Baylis, Katherine R",62829,B,11:00 AM,12:20 PM,TR,166,Bevier Hall
2017,Fall,ACE,427,0,25,10,12,17,11,4,3,2,0,2,0,2,0,"Mallory, Mindy L",64899,M,12:30 PM,01:50 PM,TR,1024,Chemistry Annex
2017,Fall,ACE,428,0,5,8,8,15,5,0,6,0,0,0,0,0,0,"Robe, Michel A",43123,T,03:30 PM,04:50 PM,TR,1000,Lincoln Hall
2017,Fall,ACE,432,11,10,5,2,0,1,0,0,0,0,0,0,0,0,"Kuethe, Todd H",57775,M,09:30 AM,10:50 AM,TR,313,Mumford Hall
2017,Fall,ACE,435,3,20,20,8,9,3,0,0,0,0,0,0,0,0,"Scholl, Jon H",29710,UG,03:00 PM,04:20 PM,MW,120,Architecture Building
2017,Fall,ACE,444,0,16,7,4,2,1,0,1,0,0,0,0,1,0,"Schnitkey, Gary D",51727,GR,09:30 AM,10:50 AM,T,426,Mumford Hall
2017,Fall,ACE,444,2,12,6,3,3,4,0,2,1,0,2,0,2,1,"Schnitkey, Gary D",51727,GR,09:30 AM,10:50 AM,T,426,Mumford Hall
2017,Fall,ACE,455,23,10,11,7,8,1,2,0,0,0,0,0,0,0,"Baylis, Katherine R",56174,M,03:30 PM,04:50 PM,TR,166,Bevier Hall
2017,Fall,ACE,562,1,13,3,3,4,0,0,0,0,0,0,0,0,0,"Crost, Benjamin",63336,A,03:00 PM,03:50 PM,F,313,Mumford Hall
2017,Fall,ACE,564,1,14,2,5,2,0,0,0,0,0,0,0,0,0,"Crost, Benjamin",63336,A,03:00 PM,03:50 PM,F,313,Mumford Hall
2017,Fall,ACE,592,3,5,3,5,5,2,0,1,0,0,0,0,0,0,"Kesan, Jay P",65581,LR,05:00 PM,06:20 PM,T,D,Law Building
2017,Fall,ACES,101,20,8,1,0,0,1,1,0,0,0,0,0,0,0,"Palma Salgado, Sindy P",51577,AD1,09:00 AM,09:50 AM,R,1022,Foreign Languages Building
2017,Fall,ACES,101,6,9,3,1,2,1,0,0,0,0,0,0,0,0,"Ogolsky, Brian G",62120,AD2,09:00 AM,09:50 AM,W,122,Bevier Hall
2017,Fall,ACES,101,9,13,3,0,2,0,2,0,0,0,0,0,1,0,"Miller, James R",51579,ADA,09:00 AM,09:50 AM,R,1120,Foreign Languages Building
2017,Fall,ACES,101,6,9,7,1,3,0,1,0,1,1,1,0,0,0,"Helton, Caroline A",51580,ADB,04:00 PM,04:50 PM,R,292,Animal Sciences Laboratory
2017,Fall,ACES,101,8,9,2,1,0,0,0,0,0,0,1,0,2,0,"Allen, Crystal A",51582,ADD,09:00 AM,09:50 AM,W,107,Animal Sciences Laboratory
2017,Fall,ACES,101,9,8,2,1,0,0,1,0,0,1,0,0,0,0,"Murray, Joseph L",51586,ADH,12:00 PM,12:50 PM,F,103,Bevier Hall
2017,Fall,ACES,101,8,14,4,0,2,0,1,0,1,0,0,0,0,0,"Breen, John",51587,ADI,02:00 PM,02:50 PM,W,122,Bevier Hall
2017,Fall,ACES,101,8,9,4,0,1,1,0,0,0,0,0,0,0,0,"Allen, Crystal A",51592,ADN,09:00 AM,09:50 AM,R,320,Mumford Hall
2017,Fall,ACES,101,16,5,2,0,0,0,0,0,0,0,0,0,1,0,"Nickols, Sharon M",51595,ADQ,12:00 PM,12:50 PM,F,328,Bevier Hall
2017,Fall,ACES,101,6,10,3,0,1,1,1,0,0,0,1,0,1,0,"Miller, James R",51596,ADR,03:00 PM,03:50 PM,W,G30,Foreign Languages Building
2017,Fall,ACES,179,0,10,3,0,3,1,3,0,1,1,0,0,1,0,"Reid, Debra A",61977,A,04:00 PM,04:50 PM,W,,
2017,Fall,ACES,179,0,4,0,1,4,3,1,5,1,0,0,1,5,1,"Reid, Debra A",61977,A,04:00 PM,04:50 PM,W,,
2017,Fall,ADV,150,19,27,1,4,4,0,1,2,0,0,0,0,2,0,"Hall, Steven R",61084,B,10:00 AM,10:50 AM,MWF,223,Gregory Hall
2017,Fall,ADV,150,65,135,0,13,53,6,3,9,0,2,4,1,7,1,"Hall, Steven R",61084,B,10:00 AM,10:50 AM,MWF,223,Gregory Hall
2017,Fall,ADV,281,1,2,8,7,14,8,7,6,2,2,0,1,0,0,"Wise, Kevin R",61086,A,09:30 AM,10:50 AM,TR,1002,Lincoln Hall
2017,Fall,ADV,281,0,8,1,3,34,0,1,15,0,0,1,0,1,0,"Vargas, Patrick T",63619,B,12:30 PM,01:50 PM,TR,319,Gregory Hall
2017,Fall,ADV,283,0,17,7,4,8,9,2,1,1,0,0,0,0,0,"Mabry-Flynn, Amanda D",65173,B,09:30 AM,10:50 AM,TR,331,Armory
2017,Fall,ADV,283,0,23,19,5,3,0,0,0,0,0,0,0,0,0,"Mabry-Flynn, Amanda D",65173,B,09:30 AM,10:50 AM,TR,331,Armory
2017,Fall,ADV,283,0,30,17,3,0,0,0,0,0,0,0,0,0,0,"Raquel, Steve A",64451,D,02:00 PM,03:20 PM,TR,331,Armory
2017,Fall,ADV,284,0,18,22,6,2,1,0,1,0,0,0,0,0,0,"Duff, Brittany",62721,D,02:00 PM,03:20 PM,TR,384,Armory
2017,Fall,ADV,284,0,22,19,3,6,0,0,0,0,0,0,0,0,0,"Das, Susmita",65174,E,11:00 AM,11:50 AM,MWF,146,Armory
2017,Fall,ADV,284,0,7,20,4,2,0,0,0,0,0,0,0,0,0,"Ahn, Regina",69335,F,03:30 PM,04:50 PM,TR,386,Armory
2017,Fall,ADV,290,0,21,13,3,3,0,0,0,0,0,0,0,0,0,"Raquel, Steve A",68906,PR,12:30 PM,01:50 PM,TR,331,Armory
2017,Fall,ADV,305,1,38,3,1,0,0,0,0,0,0,0,0,0,0,"Yao, Mike Z",69167,A,11:00 AM,12:20 PM,MW,1065,Lincoln Hall
2017,Fall,ADV,310,3,19,20,7,36,12,4,14,0,0,0,1,2,1,"Wirtz, John",57971,A,10:00 AM,10:50 AM,MWF,213,Gregory Hall
2017,Fall,ADV,390,0,14,25,15,30,21,12,6,0,2,0,0,0,0,"Sheldon, Peter S",61087,A,11:00 AM,12:20 PM,TR,213,Gregory Hall
2017,Fall,ADV,410,11,12,5,18,7,2,7,1,0,0,0,0,0,0,"Ryu, Sann H",51297,B,01:00 PM,01:50 PM,MWF,160,English Building
2017,Fall,ADV,460,0,18,5,12,9,7,1,1,2,0,0,0,0,0,"Ham, Chang Dae",62726,B,12:30 PM,01:50 PM,TR,333,Armory
2017,Fall,ADV,460,0,16,8,16,8,2,1,0,0,0,0,0,0,0,"Ham, Chang Dae",62726,B,12:30 PM,01:50 PM,TR,333,Armory
2017,Fall,ADV,483,0,3,11,8,17,9,1,1,1,0,0,0,0,0,"Sar, Sela",29757,A,12:30 PM,01:50 PM,TR,328,Bevier Hall
2017,Fall,ADV,483,1,2,13,13,6,11,1,0,0,0,0,0,0,0,"Taneja, Harsh",51300,B,02:00 PM,03:20 PM,TR,328,Armory
2017,Fall,ADV,492,2,22,1,1,1,0,0,0,0,0,0,0,0,0,"Yao, Mike Z",67892,A,09:30 AM,10:50 AM,MW,172,Armory
2017,Fall,ADV,498,0,15,9,0,4,0,0,0,0,0,0,0,0,0,"Meron, Shachar",62727,A,01:00 PM,02:50 PM,MWF,1022,Lincoln Hall
2017,Fall,AE,100,0,37,11,0,3,5,0,2,1,0,0,0,1,0,"Woodard, Brian S",46515,A,03:00 PM,03:50 PM,T,114,Transportation Building
2017,Fall,AE,100,0,22,18,7,8,0,2,1,0,1,0,0,1,0,"Rovey, Joshua L",46516,C,03:00 PM,03:50 PM,R,243,Mechanical Engineering Bldg
2017,Fall,AE,199,1,23,6,5,3,4,0,0,0,0,0,0,1,0,"Laystrom-Woodar, Julia K",61243,CD1,10:00 AM,10:50 AM,TR,406B8,Engineering Hall
2017,Fall,AE,199,0,23,11,4,3,2,2,0,0,0,0,0,1,0,"Laystrom-Woodar, Julia K",61243,CD1,10:00 AM,10:50 AM,TR,406B8,Engineering Hall
2017,Fall,AE,199,1,19,0,0,1,0,0,0,0,0,0,0,0,0,"Ansell, Phillip J",67368,DBF,05:00 PM,05:50 PM,M,105,Talbot Laboratory
2017,Fall,AE,202,3,18,7,11,3,3,4,2,0,0,0,0,4,0,"Ghosh, Alexander R",69269,SAT,02:00 PM,02:50 PM,MW,106B3,Engineering Hall
2017,Fall,AE,311,15,14,16,9,11,11,8,7,4,2,2,3,12,0,"Bodony, Daniel J",29785,A,10:00 AM,10:50 AM,MWF,103,Talbot Laboratory
2017,Fall,AE,312,2,12,1,0,15,0,0,7,0,0,5,0,1,0,"Dutton, J C",66643,A,10:00 AM,10:50 AM,MWF,218,Mechanical Engineering Bldg
2017,Fall,AE,321,0,17,18,8,16,21,11,6,4,3,3,4,5,0,"White, Scott R",29786,A,09:00 AM,09:50 AM,MWF,103,Talbot Laboratory
2017,Fall,AE,323,6,11,3,6,4,1,1,2,3,0,1,0,2,0,"Geubelle, Philippe H",66645,A,09:00 AM,09:50 AM,MWF,305,Materials Science & Eng Bld
2017,Fall,AE,352,19,22,20,9,5,0,0,2,0,0,0,0,0,0,"Ho, Koki",29788,A,11:00 AM,11:50 AM,MWF,103,Talbot Laboratory
2017,Fall,AE,353,0,10,3,6,25,11,4,4,0,0,0,0,3,0,"Voulgaris, Petros G",66644,A,11:00 AM,11:50 AM,MWF,218,Ceramics Building
2017,Fall,AE,402,3,11,2,4,6,5,1,4,2,0,0,0,3,0,"Prussing, John E",29794,A,12:00 PM,12:50 PM,MWF,103,Transportation Building
2017,Fall,AE,416,0,20,9,5,7,0,0,8,4,0,1,0,1,0,"Elliott, Gregory S",29803,A,12:00 PM,12:50 PM,MWF,112,Transportation Building
2017,Fall,AE,433,2,7,13,20,14,18,14,9,4,8,5,1,3,0,"Panesi, Marco",29787,A,02:00 PM,02:50 PM,MWF,103,Talbot Laboratory
2017,Fall,AE,442,2,27,21,11,0,2,0,0,0,1,0,0,1,0,"D'Urso, Steven J",57765,A1,03:30 PM,04:50 PM,TR,103,Talbot Laboratory
2017,Fall,AE,442,2,3,5,16,9,6,3,3,2,1,2,0,3,0,"Putnam, Zachary R",57766,S1,03:30 PM,04:50 PM,TR,253,Mechanical Engineering Bldg
2017,Fall,AE,451,5,6,4,7,6,1,0,1,0,0,0,0,0,0,"Balajewicz, Maciej",51603,A,10:00 AM,11:50 AM,MW,403B2,Engineering Hall
2017,Fall,AE,454,6,10,3,2,0,0,0,0,0,0,0,0,0,0,"Namachchivaya, N S",53832,A,12:30 PM,01:50 PM,TR,410C1,Engineering Hall
2017,Fall,AE,460,0,29,37,18,13,1,0,0,1,0,0,0,1,0,"Woodard, Brian S",36451,AB1,09:00 AM,10:50 AM,M,ARR,Talbot Laboratory
2017,Fall,AE,483,39,37,9,7,5,3,2,2,0,1,1,0,2,0,"Bretl, Timothy W",58056,AB1,09:00 AM,10:50 AM,M,,
2017,Fall,AE,504,4,5,8,1,5,1,0,0,0,0,0,0,0,0,"Langbort, Cedric",29806,A,02:30 PM,05:20 PM,T,403B2,Engineering Hall
2017,Fall,AFRO,100,1,6,11,3,4,0,0,3,4,0,0,0,1,1,"McMillion, Desiree Y",49318,AD1,01:00 PM,01:50 PM,R,219,David Kinley Hall
2017,Fall,AFRO,100,5,5,10,4,2,3,2,0,1,0,0,0,1,0,"McMillion, Desiree Y",49318,AD1,01:00 PM,01:50 PM,R,219,David Kinley Hall
2017,Fall,AFRO,101,2,4,4,1,3,3,0,1,2,0,0,0,2,0,"Cha-Jua, Sundiata",47705,AD2,01:00 PM,01:50 PM,R,1066,Lincoln Hall
2017,Fall,AFRO,101,2,3,2,2,3,6,1,0,0,0,1,1,3,0,"Cha-Jua, Sundiata",47705,AD2,01:00 PM,01:50 PM,R,1066,Lincoln Hall
2017,Fall,AFRO,132,0,13,8,4,4,0,1,0,0,0,0,0,0,0,"Meyers, John P",67122,JM1,11:00 AM,12:20 PM,TR,236,Wohlers Hall
2017,Fall,AFRO,411,0,12,1,0,9,1,0,1,0,0,0,0,0,1,"Neville, Helen A",69260,G,10:30 AM,11:50 AM,TR,322,David Kinley Hall
2017,Fall,AGCM,110,0,16,2,1,2,0,0,1,0,0,0,0,0,0,"Cupps-Miller, Heather A",29760,A,09:00 AM,09:50 AM,MWF,242,Bevier Hall
2017,Fall,AGCM,220,0,12,2,2,3,0,0,3,0,0,0,1,3,0,"Cupps-Miller, Heather A",29760,A,09:00 AM,09:50 AM,MWF,242,Bevier Hall
2017,Fall,AGED,230,1,40,18,5,6,3,4,2,3,1,0,0,0,1,"Keating, Kari H",56359,AD1,03:00 PM,04:50 PM,W,122,Bevier Hall
2017,Fall,AGED,260,47,57,23,13,18,9,3,5,1,2,0,0,1,1,"Burgoon, Lisa A",61074,AL1,09:00 AM,09:50 AM,MW,180,Bevier Hall
2017,Fall,AGED,280,4,13,1,1,2,0,0,2,0,2,0,1,3,0,"Korte, Debra S",55468,A,09:00 AM,10:50 AM,F,166,Bevier Hall
2017,Fall,AGED,340,5,7,11,2,2,1,0,1,0,2,0,0,2,0,"Collins, Jasmine D",58186,A,01:00 PM,02:20 PM,MW,215,Gregory Hall
2017,Fall,AGED,380,7,21,21,14,7,5,1,1,1,0,1,0,1,0,"Rosch, David M",67847,ADA,02:00 PM,02:50 PM,W,103,Bevier Hall
2017,Fall,AGED,480,6,17,6,4,0,0,0,0,0,0,0,0,0,0,"Keating, Kari H",62936,A,09:30 AM,10:50 AM,TR,209,Huff Hall
2017,Fall,AHS,199,11,15,0,0,4,0,0,2,0,0,1,0,1,0,"Rasberry, Moses K",52015,MLJ,12:30 PM,01:50 PM,TR,393,Bevier Hall
2017,Fall,AHS,494,0,25,17,5,1,0,0,2,0,0,1,0,4,0,"Thompson, Marc",67435,AD1,ARRANGED,,,,
2017,Fall,AIS,101,1,4,6,6,2,1,0,1,0,0,0,0,1,0,"Soto, Silvia",69476,S,11:00 AM,12:15 PM,TR,206,David Kinley Hall
2017,Fall,ANSC,100,11,94,0,7,44,0,3,17,0,0,1,0,2,1,"Parrett, Douglas F",31288,AB1,08:00 AM,09:50 AM,T,ARENA,Stock Pavilion
2017,Fall,ANSC,103,0,77,0,2,1,0,0,0,0,0,0,0,0,0,"Cobb, Alan R",31300,AL1,02:00 PM,02:50 PM,MWF,150,Animal Sciences Laboratory
2017,Fall,ANSC,110,5,8,4,3,4,0,0,0,0,0,0,0,0,0,"Allen, Crystal A",29841,A,03:00 PM,04:50 PM,MW,107,Animal Sciences Laboratory
2017,Fall,ANSC,110,11,30,3,2,6,0,0,1,0,0,0,0,0,1,"Allen, Crystal A",29841,A,03:00 PM,04:50 PM,MW,107,Animal Sciences Laboratory
2017,Fall,ANSC,206,4,41,0,0,6,0,0,0,1,0,0,0,0,0,"Kline, Kevin H",29863,,12:30 PM,01:50 PM,TR,ARR,Stock Pavilion
2017,Fall,ANSC,207,6,27,6,1,4,0,2,0,0,0,0,0,0,1,"Lewis, Justin D",51564,AN1,12:00 PM,12:50 PM,R,,
2017,Fall,ANSC,207,7,20,10,4,2,1,1,0,2,0,0,0,0,0,"Hackett, Mary E",51565,AN2,01:00 PM,01:50 PM,R,,
2017,Fall,ANSC,207,5,27,8,2,4,2,0,0,0,1,0,0,0,0,"Hackett, Mary E",51565,AN2,01:00 PM,01:50 PM,R,,
2017,Fall,ANSC,207,7,26,5,1,2,0,1,1,0,0,1,0,1,0,"Elliott, Alexandria F",56248,AN4,03:00 PM,03:50 PM,R,,
2017,Fall,ANSC,207,7,20,3,3,2,0,2,1,0,1,0,0,0,0,"Elliott, Alexandria F",56248,AN4,03:00 PM,03:50 PM,R,,
2017,Fall,ANSC,207,4,20,0,0,1,1,1,1,0,0,0,0,0,0,"Lewis, Justin D",56258,AN6,11:00 AM,11:50 AM,R,,
2017,Fall,ANSC,221,4,35,0,10,53,0,9,36,0,4,9,0,8,0,"Beever, Jonathan E",55435,A,10:00 AM,10:50 AM,MWF,150,Animal Sciences Laboratory
2017,Fall,ANSC,222,0,28,10,12,45,9,2,26,9,7,7,3,9,1,"Wheeler, Matthew B",55434,A,09:00 AM,09:50 AM,MWF,150,Animal Sciences Laboratory
2017,Fall,ANSC,250,133,72,23,19,18,9,9,7,4,4,2,3,3,0,"Albert, Sarah D",53235,A,12:30 PM,01:50 PM,TR,112,Gregory Hall
2017,Fall,ANSC,298,0,65,0,0,10,0,0,4,0,0,2,0,1,0,"Jones-Hamlow, Katelyn A",29886,,03:00 PM,03:50 PM,T,2,Education Building
2017,Fall,ANSC,305,5,21,0,5,0,0,0,2,0,0,0,0,0,0,"Albert, Sarah D",29860,,09:30 AM,10:50 AM,TR,107,Animal Sciences Laboratory
2017,Fall,ANSC,307,5,11,9,12,10,2,4,5,2,0,0,1,0,0,"Fischer-Brown, Amy E",62773,AN1,11:00 AM,12:20 PM,TR,131,Animal Sciences Laboratory
2017,Fall,ANSC,309,0,18,2,3,3,0,0,1,0,0,1,0,0,0,"Boler, Dustin D",65393,A,01:00 PM,02:50 PM,R,120,Meat Science Laboratory
2017,Fall,ANSC,350,0,32,0,0,9,0,0,2,0,0,0,0,0,0,"Ridlon, Jason M",29884,,09:00 AM,09:50 AM,MWF,132,Bevier Hall
2017,Fall,ANSC,370,2,7,3,2,2,0,1,1,1,1,0,0,2,0,"Fischer-Brown, Amy E",62114,A,02:00 PM,03:20 PM,M,,
2017,Fall,ANSC,398,1,26,0,0,1,0,0,0,0,0,0,0,1,0,"Albert, Sarah D",60746,E,ARRANGED,,,,
2017,Fall,ANSC,401,0,31,0,3,5,0,0,1,0,0,0,0,0,0,"Parrett, Douglas F",29887,,11:00 AM,11:50 AM,MWF,131,Animal Sciences Laboratory
2017,Fall,ANSC,420,2,9,7,4,17,2,1,9,2,0,1,1,0,0,"Drackley, James K",29891,A,10:00 AM,10:50 AM,MWF,131,Animal Sciences Laboratory
2017,Fall,ANSC,431,3,7,0,3,5,3,0,10,0,0,0,0,0,0,"Nowak, Romana A",40958,AR,01:00 PM,01:50 PM,MWF,166,Bevier Hall
2017,Fall,ANSC,445,0,18,7,2,0,1,0,0,1,0,0,0,0,0,"Rodriguez-Zas, Sandra L",67021,A,09:30 AM,10:50 AM,TR,22,"ACES Lib, Info & Alum Ctr"
2017,Fall,ANSC,452,3,25,0,0,9,0,0,4,0,0,0,0,0,1,"Dilger, Anna C",29889,A,09:00 AM,09:50 AM,MWF,120,Meat Science Laboratory
2017,Fall,ANSC,467,4,14,13,2,3,0,0,0,0,0,0,0,0,0,"Johnson, Janeen L",31305,AL1,08:00 AM,09:20 AM,R,131,Animal Sciences Laboratory
2017,Fall,ANSC,498,0,58,0,0,11,0,0,0,0,0,0,0,0,0,"Jones-Hamlow, Katelyn A",59523,A,04:00 PM,05:50 PM,M,131,Animal Sciences Laboratory
2017,Fall,ANTH,101,0,143,164,92,65,38,18,21,9,0,17,0,13,1,"Mehta, Jayur M",55549,,01:00 PM,01:50 PM,MWF,THEAT,Lincoln Hall
2017,Fall,ANTH,103,73,110,58,12,20,14,4,4,3,1,3,1,2,1,"Smalls, Krystal A",65489,0NL,ARRANGED,,,,
2017,Fall,ANTH,103,11,25,28,26,27,17,17,11,6,5,3,0,4,1,"Orta, Andrew",29919,,11:00 AM,11:50 AM,MWF,2079,Natural History Building
2017,Fall,ANTH,104,7,7,12,1,1,1,1,0,1,0,0,0,0,0,"Kramer, Elise A",37051,AD1,12:00 PM,12:50 PM,F,329,Davenport Hall
2017,Fall,ANTH,104,2,2,11,4,1,0,0,0,0,0,0,1,0,0,"Kramer, Elise A",37051,AD1,12:00 PM,12:50 PM,F,329,Davenport Hall
2017,Fall,ANTH,143,10,11,3,2,1,0,1,0,0,0,0,0,1,0,"Jelinek, Petra",37058,,11:00 AM,11:50 AM,M,212,David Kinley Hall
2017,Fall,ANTH,143,230,163,58,26,31,17,5,9,5,4,9,1,19,1,"Jelinek, Petra",37058,,11:00 AM,11:50 AM,M,212,David Kinley Hall
2017,Fall,ANTH,143,13,6,1,0,0,2,1,3,0,0,1,0,0,0,"Jelinek, Petra",37058,,11:00 AM,11:50 AM,M,212,David Kinley Hall
2017,Fall,ANTH,143,11,12,1,0,1,0,0,0,0,1,0,0,1,0,"Jelinek, Petra",37058,,11:00 AM,11:50 AM,M,212,David Kinley Hall
2017,Fall,ANTH,143,7,12,4,0,2,0,0,2,1,0,1,0,0,0,"Jelinek, Petra",37058,,11:00 AM,11:50 AM,M,212,David Kinley Hall
2017,Fall,ANTH,143,12,6,4,1,2,2,0,1,0,0,0,0,1,0,"Jelinek, Petra",37058,,11:00 AM,11:50 AM,M,212,David Kinley Hall
2017,Fall,ANTH,143,13,9,2,0,0,1,0,0,0,0,0,1,2,0,"Jelinek, Petra",37058,,11:00 AM,11:50 AM,M,212,David Kinley Hall
2017,Fall,ANTH,143,15,7,2,2,0,2,1,0,0,0,0,0,0,0,"Jelinek, Petra",37058,,11:00 AM,11:50 AM,M,212,David Kinley Hall
2017,Fall,ANTH,143,7,7,5,1,3,1,0,0,1,2,0,0,1,0,"Jelinek, Petra",37058,,11:00 AM,11:50 AM,M,212,David Kinley Hall
2017,Fall,ANTH,143,16,8,1,1,0,0,0,0,1,0,0,0,1,0,"Jelinek, Petra",37058,,11:00 AM,11:50 AM,M,212,David Kinley Hall
2017,Fall,ANTH,143,11,7,2,2,2,2,0,0,0,0,0,0,0,0,"Jelinek, Petra",37058,,11:00 AM,11:50 AM,M,212,David Kinley Hall
2017,Fall,ANTH,143,11,7,1,3,1,0,0,2,0,0,0,0,1,0,"Jelinek, Petra",37058,,11:00 AM,11:50 AM,M,212,David Kinley Hall
2017,Fall,ANTH,143,8,3,6,0,1,3,0,0,0,0,1,0,1,0,"Jelinek, Petra",37058,,11:00 AM,11:50 AM,M,212,David Kinley Hall
2017,Fall,ANTH,143,8,15,1,0,1,1,0,0,1,0,0,0,1,0,"Jelinek, Petra",37058,,11:00 AM,11:50 AM,M,212,David Kinley Hall
2017,Fall,ANTH,143,5,11,3,1,1,0,1,1,0,0,1,0,4,0,"Jelinek, Petra",37058,,11:00 AM,11:50 AM,M,212,David Kinley Hall
2017,Fall,ANTH,143,10,4,2,2,0,0,0,0,0,0,1,0,2,0,"Jelinek, Petra",37058,,11:00 AM,11:50 AM,M,212,David Kinley Hall
2017,Fall,ANTH,143,14,4,4,2,3,1,0,0,0,0,0,0,0,0,"Jelinek, Petra",37058,,11:00 AM,11:50 AM,M,212,David Kinley Hall
2017,Fall,ANTH,143,11,7,3,3,4,0,1,0,0,0,1,0,0,0,"Jelinek, Petra",37058,,11:00 AM,11:50 AM,M,212,David Kinley Hall
2017,Fall,ANTH,143,12,6,3,3,2,0,0,0,0,0,0,0,1,0,"Jelinek, Petra",37058,,11:00 AM,11:50 AM,M,212,David Kinley Hall
2017,Fall,ANTH,143,11,4,3,1,0,1,0,0,0,0,1,0,1,1,"Jelinek, Petra",37058,,11:00 AM,11:50 AM,M,212,David Kinley Hall
2017,Fall,ANTH,143,11,9,4,0,3,0,0,0,0,1,0,0,0,0,"Jelinek, Petra",37058,,11:00 AM,11:50 AM,M,212,David Kinley Hall
2017,Fall,ANTH,180,51,67,23,19,47,7,5,19,6,0,12,0,6,3,"Silverman, Helaine I",31310,HS1,03:00 PM,03:50 PM,MWF,112,Gregory Hall
2017,Fall,ANTH,230,0,2,10,3,5,3,0,0,0,0,1,0,0,0,"Dominguez, Virginia R",43140,AD1,09:00 AM,09:50 AM,F,329,Davenport Hall
2017,Fall,ANTH,241,6,4,3,2,2,2,1,0,1,0,0,0,1,0,"Konigsberg, Lyle W",39283,A,10:00 AM,10:50 AM,MWF,163,Noyes Laboratory
2017,Fall,ANTH,246,32,249,20,26,34,3,6,9,4,0,0,1,7,4,"Hughes, Cris E",62039,1OL,ARRANGED,,,,
2017,Fall,ARAB,150,13,11,3,0,0,0,0,1,0,0,0,0,3,0,"Saadah, Eman",54547,A1,02:00 PM,03:50 PM,MW,69,English Building
2017,Fall,ARCH,101,22,14,17,9,6,8,2,2,0,0,0,1,4,0,"Dearborn, Lynne M",69451,AB1,05:00 PM,06:20 PM,T,,
2017,Fall,ARCH,101,16,8,12,9,5,5,2,1,2,1,0,1,3,1,"Dearborn, Lynne M",69451,AB1,05:00 PM,06:20 PM,T,,
2017,Fall,ARCH,231,0,68,0,0,29,0,0,13,0,0,2,0,3,1,"Deutsch, Randall",29944,AB1,09:30 AM,10:50 AM,TR,ARR,Architecture Annex
2017,Fall,ARCH,271,0,12,15,19,23,11,7,6,7,1,2,4,3,1,"Emmons, David J",68550,AB1,08:00 AM,10:50 AM,MW,ARR,Architecture Annex
2017,Fall,ARCH,341,2,2,10,11,10,7,8,0,6,2,2,0,1,0,"Strand, Richard K",29952,AB1,08:00 AM,09:20 AM,M,102A,Architecture Building
2017,Fall,ARCH,342,4,8,3,10,4,3,2,2,0,1,0,0,1,1,"Boubekri, Mohamed",29962,AB1,08:00 AM,09:20 AM,W,102A,Architecture Building
2017,Fall,ARCH,351,7,10,14,19,12,13,9,4,7,3,1,1,0,2,"Mitalski, Marc A",31362,AB1,06:30 PM,07:50 PM,R,102A,Architecture Building
2017,Fall,ARCH,409,0,3,6,6,4,3,4,1,0,0,0,0,0,0,"Lapunzina, Alejandro",48019,B,ARRANGED,,,,
2017,Fall,ARCH,410,1,6,2,0,13,1,0,4,0,0,1,0,1,1,"Senseney, John R",29970,L,02:00 PM,03:20 PM,TR,123,David Kinley Hall
